Price,Year,Mileage,State,Make,Model
29995,2010,91638, UT,Dodge,Ram
18995,2006,95717, CA,Dodge,Ram
35580,2017,15676, AR,Dodge,DurangoGT
37371,2017,19846, CO,Dodge,DurangoR/T
17312,2009,76403, DE,Dodge,Challenger2dr
24995,2010,171789, NC,Dodge,Ram
24999,2006,114673, UT,Dodge,Ram
31500,2014,48797, MN,Dodge,DurangoR/T
36999,2017,12898, NM,Dodge,DurangoGT
18982,2009,139147, IA,Dodge,Ram
5290,2005,174090, VA,Dodge,Dakota2WD
20888,2010,84332, CA,Dodge,Challenger2dr
14984,2006,240656, VA,Dodge,Ram
41900,2015,3470, NY,Dodge,ChallengerSRT
22945,2008,164880, TN,Dodge,Ram
22900,2017,24768, MI,Dodge,Grand
7144,2003,152368, TN,Dodge,Ram
36998,2017,12035, CA,Dodge,DurangoGT
3500,1997,100336, NE,Dodge,Dakota2WD
34780,2016,20677, PA,Dodge,Durango2WD
22995,2017,39920, CO,Dodge,Grand
9980,2003,161820, TX,Dodge,Ram
7995,2007,98156, AZ,Dodge,Caravan4dr
35230,2017,24107, PA,Dodge,DurangoR/T
18995,2014,105427, TX,Dodge,ChallengerR/T
23500,2017,24269, MI,Dodge,Grand
10950,2006,152012, NY,Dodge,Sprinter2500
12036,2006,121210, IN,Dodge,Ram
22585,2016,36725, ID,Dodge,Grand
36972,2017,21793, AZ,Dodge,DurangoR/T
17000,2010,40385, CA,Dodge,Dakota4WD
16995,2008,83869, PA,Dodge,Ram
11888,2011,81538, TX,Dodge,Durango2WD
12996,2007,117487, FL,Dodge,Ram
16000,2005,216446, NC,Dodge,Ram
38711,2017,11204, WI,Dodge,DurangoGT
31625,2014,48044, NY,Dodge,DurangoR/T
35995,2016,11390, CA,Dodge,Durango2WD
23999,2017,19251, NY,Dodge,Grand
23999,2014,46205, CA,Dodge,ChallengerR/T
9995,2007,120793, MO,Dodge,Nitro4WD
32600,2015,48864, NM,Dodge,DurangoAWD
36717,2017,27654, UT,Dodge,DurangoCitadel
36991,2016,16632, FL,Dodge,Durango2WD
23988,2006,148694, MI,Dodge,Ram
35995,2015,24975, PA,Dodge,DurangoAWD
16995,2004,107159, NV,Dodge,Ram
12194,2007,94638, AK,Dodge,Nitro4WD
26982,2008,126509, AL,Dodge,Ram
34444,2015,37137, FL,Dodge,DurangoAWD
17988,1997,146509, NC,Dodge,Ram
33919,2016,2974, TX,Dodge,ChallengerR/T
39000,2017,14505, VA,Dodge,DurangoR/T
35500,2015,25044, NY,Dodge,DurangoAWD
9850,2007,162481, TX,Dodge,Ram
49500,2015,13126, FL,Dodge,ChargerSRT
15599,2008,101783, OH,Dodge,Ram
17999,2004,144258, CO,Dodge,Ram
18652,2010,82669, AL,Dodge,Ram
18550,2007,126082, CO,Dodge,Ram
26999,2010,134399, NV,Dodge,Ram
29999,2007,27887, DE,Dodge,Ram
15995,2010,113929, TX,Dodge,Ram
38361,2017,13410, NC,Dodge,DurangoR/T
18999,1998,127664, WA,Dodge,Ram
25990,2017,22158, CA,Dodge,Grand
30975,2007,71022, VA,Dodge,Ram
17298,2010,133002, FL,Dodge,Ram
7995,2006,126293, IN,Dodge,Dakota2WD
18995,2013,88825, SC,Dodge,ChargerRT
7500,1998,118980, KS,Dodge,Ram
33988,2014,37822, IN,Dodge,DurangoR/T
10990,2005,131326, OR,Dodge,Ram
4754,2006,172650, AR,Dodge,Grand
25591,2006,138432, CA,Dodge,Ram
49948,2015,21448, TX,Dodge,ChargerSRT
18900,2004,189499, OH,Dodge,Ram
38167,2016,11477, WA,Dodge,DurangoAWD
35750,2015,22165, CA,Dodge,DurangoAWD
2995,2005,183314, MI,Dodge,Dakota2WD
10690,2006,143785, PA,Dodge,Ram
24950,2006,127430, NC,Dodge,Ram
3995,2003,147728, VT,Dodge,Durango4dr
18445,2009,119697, TX,Dodge,Ram
18999,2014,58236, TN,Dodge,DurangoSXT
14995,2006,95508, SD,Dodge,Ram
6900,2003,210000, AR,Dodge,Ram
37980,2016,18383, IL,Dodge,DurangoAWD
25868,2007,142200, WA,Dodge,Ram
27779,2015,74136, TX,Dodge,ChallengerR/T
19399,2014,68373, ID,Dodge,DurangoSXT
22000,2004,108098, CA,Dodge,Ram
10988,2004,135822, IN,Dodge,Ram
25888,2007,132617, CA,Dodge,Ram
17284,2010,109877, ID,Dodge,Ram
5997,2008,184210, OH,Dodge,Grand
15999,2007,251857, WA,Dodge,Ram
36987,2015,22260, NE,Dodge,DurangoAWD
29990,2014,35374, NC,Dodge,ChallengerR/T
31999,2005,51982, WI,Dodge,Ram
6995,1999,135108, OR,Dodge,Ram
33787,2007,47717, GA,Dodge,Ram
15991,2016,4095, CA,Dodge,DartSE
15995,2008,98824, MI,Dodge,Ram
38640,2017,16238, IL,Dodge,DurangoR/T
4900,2000,249621, UT,Dodge,Ram
9999,2016,3233, IL,FIAT,500Pop
14892,2016,38459, MD,FIAT,500XAWD
9995,2015,12224, TX,FIAT,500Sport
10994,2015,212, TX,FIAT,500Pop
15728,2016,24835, NM,FIAT,500XAWD
10587,2016,4875, AZ,FIAT,500Easy
15825,2016,16622, CA,FIAT,500XFWD
16990,2016,2143, TX,FIAT,500XFWD
14300,2016,44799, NJ,FIAT,500XFWD
14812,2016,38405, UT,FIAT,500XFWD
11593,2016,119, CA,FIAT,500Pop
15897,2016,24182, CT,FIAT,500XAWD
9984,2015,7458, CO,FIAT,500Ribelle
13950,2016,42905, LA,FIAT,500XFWD
8999,2015,34266, AZ,FIAT,500Sport
9999,2015,8455, KS,FIAT,500Pop
7989,2013,21888, FL,FIAT,500Pop
10750,2014,18753, AZ,FIAT,500LTrekking
13876,2016,41939, NC,FIAT,500XAWD
15997,2016,26435, NY,FIAT,500XAWD
9170,2012,10041, CA,FIAT,500Pop
21999,2003,110449, WY,Dodge,Ram
9498,2008,191386, AL,Dodge,Ram
33888,2016,19089, TN,Dodge,ChallengerR/T
17487,2008,103986, KS,Dodge,Ram
16545,2011,120492, TX,Dodge,Durango2WD
35991,2016,30944, TX,Dodge,ChallengerR/T
24995,2011,46502, NY,Dodge,DurangoAWD
11288,2005,105713, RI,Dodge,Dakota4WD
20998,2007,205769, VA,Dodge,Ram
21495,2014,41721, TX,Dodge,DurangoSXT
16999,2001,202606, WA,Dodge,Ram
16845,2010,85246, IL,Dodge,Dakota4WD
27859,2008,48293, WA,Dodge,Ram
21988,2012,58624, PA,Dodge,DurangoAWD
20900,2006,140876, NC,Dodge,Ram
21977,2008,50965, CO,Dodge,Ram
14995,2008,125635, NC,Dodge,Ram
7998,2005,157117, OR,Dodge,Dakota4WD
9985,2001,125525, OR,Dodge,Ram
21000,2010,71712, TN,Dodge,Ram
17355,2009,114790, IL,Dodge,Ram
8800,2006,79934, VA,Dodge,Caravan4dr
25999,2007,147601, CA,Dodge,Ram
26498,2010,181000, NE,Dodge,Ram
28891,2008,143205, ID,Dodge,Ram
2477,1998,207172, TX,Dodge,Ram
30999,2004,77556, WA,Dodge,Ram
42099,2015,23229, NC,Dodge,ChargerRT
19894,2013,66858, FL,Dodge,DurangoSXT
3000,2000,180553, KY,Dodge,Dakota4WD
21698,2014,53798, MA,Dodge,DurangoSXT
19999,2002,135389, WA,Dodge,Ram
2780,2003,149326, IN,Dodge,CaravanSport
24995,2016,30000, TX,Dodge,Durango2WD
5000,2001,202558, OH,Dodge,Dakota4WD
30000,2008,90933, WA,Dodge,Ram
2777,2005,201579, OR,Dodge,CaravanSE
19999,2012,58492, IL,Dodge,DurangoAWD
1995,1999,229894, MT,Dodge,Ram
2995,1999,184949, CA,Dodge,Durango4dr
14401,2006,211866, TX,Dodge,Ram
12988,2006,151534, WA,Dodge,Ram
21995,2013,70640, TX,Dodge,ChargerRT
28995,2016,7566, SD,Dodge,ChargerSXT
29874,2011,55820, IA,Dodge,Challenger2dr
7000,2008,182157, IN,Dodge,Durango4WD
34688,2010,87944, NC,Dodge,Ram
21427,2014,65770, TX,Dodge,DurangoSXT
27991,2010,28831, TX,Dodge,Challenger2dr
4795,1997,136562, TN,Dodge,Dakota2WD
22999,2009,163214, VA,Dodge,Ram
20495,2013,48807, SD,Dodge,DurangoSXT
6995,2014,31099, CA,FIAT,500eBATTERY
8880,2015,17069, WA,FIAT,500eBATTERY
10500,2015,12844, CA,FIAT,500eBATTERY
7688,2014,23118, CA,FIAT,500eBATTERY
6995,2014,31695, CA,FIAT,500eBATTERY
8195,2014,26216, CA,FIAT,500eBATTERY
6771,2014,35173, CA,FIAT,500eBATTERY
7888,2014,21841, CA,FIAT,500eBATTERY
9500,2015,20890, CA,FIAT,500eBATTERY
7995,2014,20643, FL,FIAT,500eBATTERY
8880,2014,11155, WA,FIAT,500eBATTERY
7795,2014,24425, FL,FIAT,500eBATTERY
8777,2015,21423, CA,FIAT,500eBATTERY
8991,2015,36215, CA,FIAT,500eBATTERY
7888,2014,23898, CA,FIAT,500eBATTERY
7800,2014,35152, GA,FIAT,500eBATTERY
7995,2014,32860, GA,FIAT,500eBATTERY
8887,2014,24875, CA,FIAT,500eBATTERY
9488,2014,15039, CA,FIAT,500eBATTERY
8689,2014,25034, NV,FIAT,500eBATTERY
7950,2014,36001, TX,FIAT,500eBATTERY
8950,2014,24078, TX,FIAT,500eBATTERY
7499,2014,30011, CA,FIAT,500eBATTERY
8995,2015,20789, CA,FIAT,500eBATTERY
7995,2014,39143, CA,FIAT,500eBATTERY
7988,2014,35031, CA,FIAT,500eBATTERY
6988,2014,37343, CA,FIAT,500eBATTERY
6995,2013,29013, CA,FIAT,500e
8850,2014,27467, TX,FIAT,500eBATTERY
7495,2014,33834, FL,FIAT,500eBATTERY
6777,2014,42586, CA,FIAT,500eBATTERY
7418,2014,34932, UT,FIAT,500eBATTERY
7995,2014,28023, CA,FIAT,500eBATTERY
42001,2017,871, CA,Dodge,DurangoR/T
19589,2007,198068, MO,Dodge,Ram
18400,2011,61892, NJ,Dodge,DurangoAWD
42667,2017,5283, GA,Dodge,DurangoR/T
4495,2004,174436, IN,Dodge,Durango4dr
32499,2006,82923, CA,Dodge,Ram
15994,2008,143500, IA,Dodge,Ram
22791,2006,149250, TN,Dodge,Ram
7995,2003,189849, TX,Dodge,Ram
3499,2001,183244, CA,Dodge,Dakota4WD
28690,2007,97370, WA,Dodge,Ram
31995,2009,68505, TX,Dodge,Ram
53560,2015,19269, AZ,Dodge,ChargerSRT
22694,2004,144689, CO,Dodge,Ram
16925,2007,226138, AR,Dodge,Ram
23988,2007,148650, OR,Dodge,Ram
48995,2015,9170, TX,Dodge,ChallengerSRT
24995,2009,117504, NC,Dodge,Ram
43950,2017,3343, IL,Dodge,DurangoCitadel
38980,2006,27453, CA,Dodge,Ram
18624,2013,91725, TX,Dodge,DurangoCrew
21995,2003,197158, NC,Dodge,Ram
21990,2014,60299, CA,Dodge,DurangoSXT
8450,2005,258929, NM,Dodge,Ram
33750,2006,92820, CA,Dodge,Ram
43995,2017,3982, NM,Dodge,DurangoR/T
11995,2013,70307, AL,Dodge,DartSXT
32998,2016,25052, IL,Dodge,DurangoAWD
54000,2015,15354, CA,Dodge,ChargerSRT
18800,2010,135381, KY,Dodge,Ram
55875,2016,10112, CA,Dodge,ChargerSRT
35994,2001,26225, MN,Dodge,Viper2dr
19995,2011,70314, MA,Dodge,DurangoAWD
48556,2016,18331, FL,Dodge,ChallengerSRT
49786,2016,3624, FL,Dodge,ChallengerSRT
22900,2008,174081, NC,Dodge,Ram
29995,2004,78451, WA,Dodge,Ram
12991,2006,172639, WA,Dodge,Ram
21975,2010,99768, VA,Dodge,Ram
28990,2014,58501, NY,Dodge,DurangoLimited
49900,2016,7120, LA,Dodge,ChallengerSRT
14855,2004,247089, MT,Dodge,Ram
31995,2016,32986, SC,Dodge,DurangoAWD
28995,2010,144160, OK,Dodge,Ram
26983,2008,137923, OK,Dodge,Ram
33998,2015,40147, TX,Dodge,Durango2WD
18990,2003,195916, TX,Dodge,Ram
43900,2016,1849, NC,Dodge,ChargerSRT
36500,2007,23179, CA,Dodge,Ram
29996,2001,46726, CT,Dodge,Ram
26995,2006,125906, KS,Dodge,Ram
31997,2010,115155, WA,Dodge,Ram
11735,2003,212873, MN,Dodge,Ram
25485,2008,91112, AZ,Dodge,Ram
26950,2006,56444, FL,Dodge,Ram
28844,2016,26824, TX,Dodge,DurangoAWD
29250,2007,109000, TX,Dodge,Ram
22995,2007,73807, VT,Dodge,Ram
28134,2014,28499, SC,Dodge,DurangoLimited
19995,2007,221087, TX,Dodge,Ram
31510,2017,3730, MA,Dodge,DurangoSXT
37443,2010,50600, NE,Dodge,Ram
49990,2016,17118, FL,Dodge,ChallengerSRT
18899,2006,231688, TX,Dodge,Ram
17999,2008,150979, FL,Dodge,Ram
26995,2005,50124, CA,Dodge,Ram
24997,2005,145702, KY,Dodge,Ram
21995,2003,165000, PA,Dodge,Ram
28997,2016,28567, CA,Dodge,Durango2WD
12995,2003,290394, WA,Dodge,Ram
12987,2006,195000, OR,Dodge,Ram
6055,2005,168521, KS,Dodge,CaravanSXT
23000,2013,43388, MN,Dodge,DurangoSXT
29995,2006,45604, HI,Dodge,Ram
29385,2008,130455, ID,Dodge,Ram
189500,2002,54719, NJ,Ferrari,575M
203700,2012,24906, OR,Ferrari,458
203990,2010,5921, PA,Ferrari,599
209000,2013,3625, CA,Ferrari,458
209988,2013,17695, VA,Ferrari,458
219777,2013,10548, CA,Ferrari,458
224900,2017,754, FL,Ferrari,California
224990,2013,9503, IL,Ferrari,458
227900,2014,6695, CA,Ferrari,458
15900,2006,148030, MN,Dodge,Ram
27171,2009,110463, TN,Dodge,Ram
24000,2008,230759, LA,Dodge,Ram
29987,2008,64441, OR,Dodge,Ram
17911,2005,211023, SD,Dodge,Ram
8990,2004,215679, TN,Dodge,Ram
33995,2012,24634, TX,Dodge,Challenger2dr
25932,2006,107054, OR,Dodge,Ram
17995,2011,98005, MI,Dodge,DurangoAWD
25988,2013,60261, VA,Dodge,DurangoCrew
28976,2009,62199, OR,Dodge,Ram
21028,2013,84804, TX,Dodge,DurangoCrew
55999,2016,11612, CA,Dodge,ChargerSRT
5995,1999,138822, LA,Dodge,Durango4dr
26995,2006,169867, AK,Dodge,Ram
31995,2008,69110, KS,Dodge,Ram
32999,2009,123711, WA,Dodge,Ram
24995,2007,174615, KS,Dodge,Ram
20995,2005,176230, TX,Dodge,Ram
12880,2009,376499, OK,Dodge,Ram
9507,2004,202430, AL,Dodge,Ram
23995,2003,123619, CA,Dodge,Ram
22250,2013,65003, WI,Dodge,DurangoCrew
57392,2016,652, DE,Dodge,ChargerSRT
23988,2013,61039, CA,Dodge,ChargerSXT
15896,2006,257087, IA,Dodge,Ram
13995,2008,100438, TX,Dodge,Ram
25900,2009,116111, OH,Dodge,Ram
14995,2008,172988, TX,Dodge,Ram
50517,2015,11240, CA,Dodge,ChallengerSRT
22975,2006,119579, NE,Dodge,Ram
28499,2016,33319, TX,Dodge,Durango2WD
19995,2006,102372, NC,Dodge,Ram
50230,2015,5601, PA,Dodge,ChallengerSRT
21420,2007,217001, TX,Dodge,Ram
50500,2015,8049, NC,Dodge,ChallengerSRT
25950,2006,151727, UT,Dodge,Ram
17995,2012,135786, NY,Dodge,DurangoAWD
51500,2015,10213, NC,Dodge,ChallengerSRT
12995,1999,300631, CO,Dodge,Ram
33000,2011,21415, WA,Dodge,Challenger2dr
29988,2006,23509, FL,Dodge,Ram
57995,2016,13940, LA,Dodge,ChargerSRT
39995,2004,15782, TX,Dodge,Viper2dr
25024,2005,97297, UT,Dodge,Ram
50998,2016,22789, TN,Dodge,ChallengerSRT
18495,2013,124138, NC,Dodge,DurangoCitadel
29999,2007,117658, WA,Dodge,Ram
31995,2007,83898, CA,Dodge,Ram
22600,2005,199306, CO,Dodge,Ram
36088,1999,21000, TN,Dodge,Viper2dr
27995,2014,38179, MN,Dodge,DurangoLimited
59900,2016,2514, TX,Dodge,ChargerSRT
11295,2010,101443, AZ,Dodge,Grand
52500,2015,2755, AZ,Dodge,ChallengerSRT
21990,2006,142617, FL,Dodge,Ram
25991,2013,62318, TX,Dodge,DurangoR/T
22749,2009,15875, WV,Dodge,Ram
52500,2016,22024, AR,Dodge,ChallengerSRT
55425,2016,6207, TX,Dodge,ChallengerSRT
51999,2015,9688, VA,Dodge,ChallengerSRT
52995,2015,9430, NY,Dodge,ChallengerSRT
53995,2016,3202, NY,Dodge,ChallengerSRT
43995,2015,19575, TX,Dodge,ChallengerSRT
54477,2016,3389, TX,Dodge,ChallengerSRT
25995,2006,168830, AK,Dodge,Ram
12953,2004,237824, TX,Dodge,Ram
15000,2006,191265, CA,Dodge,Ram
15995,2010,125517, FL,Dodge,Ram
11997,2001,295141, MI,Dodge,Ram
5966,2005,254124, MS,Dodge,Dakota4WD
59988,2017,11402, FL,Dodge,ChargerSRT
20988,2006,162722, MO,Dodge,Ram
42991,2010,67656, WA,Dodge,Ram
33050,2017,11362, TX,Dodge,DurangoGT
24585,2005,117842, ID,Dodge,Ram
59420,2016,3886, OR,Dodge,ChargerSRT
29907,2006,99317, OR,Dodge,Ram
65950,2009,81, FL,Dodge,Viper2dr
62975,2016,5001, FL,Dodge,ChallengerSRT
65488,2008,11574, TN,Dodge,Viper2dr
14998,2010,578438, TX,Dodge,Challenger2dr
59995,2008,14385, MA,Dodge,Viper2dr
50000,2006,38065, WA,Dodge,Ram
76900,2013,13429, PA,Dodge,SRT
79990,2014,14745, FL,Dodge,SRT
83977,2014,4032, TX,Dodge,SRT
7500,2004,851102, VA,Dodge,Dakota2WD
85783,2014,11323, TX,Dodge,SRT
91288,2014,10641, TN,Dodge,SRT
99999,2011,105566, MN,Dodge,Grand
115488,2016,7130, TN,Dodge,ViperGTC
116950,2016,11000, MI,Dodge,JourneyFWD
6900,1999,250160, UT,Dodge,Ram
28950,2014,44688, UT,Dodge,DurangoLimited
36891,2011,12385, CA,Dodge,Challenger2dr
8996,2007,103060, FL,Dodge,Nitro4WD
31750,2015,19808, KY,Dodge,DurangoAWD
21888,2013,38893, ID,Dodge,ChallengerR/T
34073,2014,46601, NC,Dodge,ChargerSRT8
40599,2016,1886, CO,Dodge,ChallengerSRT
29996,2015,39064, TN,Dodge,ChallengerR/T
9792,2009,97592, NJ,Dodge,Grand
31950,2015,32883, GA,Dodge,Durango2WD
27980,2010,81678, PA,Dodge,Ram
20950,2015,57804, NC,Dodge,ChallengerSXT
36905,2017,4715, NE,Dodge,DurangoGT
30995,2016,36732, MI,Dodge,DurangoAWD
33910,2017,21309, IN,Dodge,DurangoGT
27944,2014,51070, TX,Dodge,DurangoR/T
7500,2008,108198, MN,Dodge,Grand
25888,2017,15353, CA,Dodge,ChallengerR/T
32995,2017,30431, TX,Dodge,DurangoGT
30995,2015,46476, DE,Dodge,DurangoAWD
9999,2007,123383, WA,Dodge,Durango4WD
30595,2015,55966, TX,Dodge,Durango2WD
19995,2017,38680, NY,Dodge,Grand
34990,2017,19666, NC,Dodge,DurangoGT
11995,2010,75009, NE,Dodge,Grand
41980,2017,4925, TX,Dodge,Challenger392
30837,2016,41361, VA,Dodge,DurangoAWD
7995,2008,127407, WI,Dodge,Nitro4WD
35000,2017,3434, CA,Dodge,DurangoGT
27000,2014,81229, VA,Dodge,DurangoR/T
33999,2016,24372, OR,Dodge,DurangoAWD
27410,2014,75739, CO,Dodge,DurangoR/T
32995,2015,17646, FL,Dodge,Durango2WD
30999,2013,17525, NC,Dodge,DurangoCitadel
29900,2014,67236, IA,Dodge,DurangoCitadel
3999,1998,205365, IN,Dodge,Stratus4dr
19999,2016,37748, KY,Dodge,Grand
32700,2015,19244, FL,Dodge,Durango2WD
9000,2000,101000, KS,Dodge,Ram
4300,2003,139485, NJ,Dodge,Neon4dr
12987,1998,178439, OR,Dodge,Ram
34995,2017,17622, CA,Dodge,DurangoGT
21553,2015,29408, CA,Dodge,Grand
34950,2017,13884, MI,Dodge,DurangoGT
17999,2013,85987, CA,Dodge,ChallengerSXT
22500,2005,132403, TX,Dodge,Ram
29212,2014,55273, NJ,Dodge,DurangoCitadel
18918,2006,173007, CO,Dodge,Ram
18200,2014,58923, MI,Dodge,JourneyLimited
33042,2016,31612, NM,Dodge,DurangoAWD
35495,2017,5079, NY,Dodge,DurangoGT
31979,2014,48272, IA,Dodge,DurangoCitadel
34996,2016,13872, MI,Dodge,DurangoAWD
12995,2009,114710, TX,Dodge,Ram
33995,2017,30550, KS,Dodge,DurangoGT
19400,2016,42576, KY,Dodge,Grand
12977,1998,176918, MO,Dodge,Ram
12990,2008,102186, GA,Dodge,Ram
31846,2015,45193, MO,Dodge,DurangoAWD
35000,2017,16534, CA,Dodge,DurangoGT
30487,2014,37566, OH,Dodge,DurangoCitadel
30997,2015,36129, FL,Dodge,ChargerRT
31050,2015,40951, NY,Dodge,DurangoAWD
35500,2015,3958, NC,Dodge,Durango2WD
30510,2009,66083, MD,Dodge,Ram
32989,2014,28363, WA,Dodge,DurangoR/T
22500,2006,140351, CO,Dodge,Ram
15395,2011,104597, TX,Dodge,DurangoAWD
22500,2009,71532, NC,Dodge,Ram
32995,2014,23073, OR,Dodge,DurangoCitadel
31499,2015,40491, IL,Dodge,DurangoAWD
20575,2008,175428, TX,Dodge,Ram
34000,2015,26214, NC,Dodge,Durango2WD
23837,2017,16512, MN,Dodge,Grand
28950,2014,23011, TX,Dodge,ChallengerR/T
15995,2005,81327, NJ,Dodge,Ram
16778,2013,78836, MO,Dodge,Grand
29969,2014,59963, IL,Dodge,DurangoCitadel
20950,2016,30931, UT,Dodge,Grand
34995,2017,10922, OK,Dodge,ChargerDaytona
5444,2006,70163, WI,Dodge,Caravan4dr
31900,2009,47604, WI,Dodge,Ram
31777,2014,38215, MN,Dodge,DurangoCitadel
7995,2002,152345, MD,Dodge,Ram
22495,2017,24452, SD,Dodge,Grand
18287,2006,181823, CO,Dodge,Ram
41525,2015,4237, CT,Dodge,ChallengerSRT
26688,2008,107862, AZ,Dodge,Ram
16195,2012,104937, VA,Dodge,Durango2WD
29995,2016,30110, NJ,Dodge,ChallengerR/T
6994,2007,136000, SC,Dodge,Nitro4WD
15950,2004,193242, TX,Dodge,Ram
32000,2014,39140, IL,Dodge,DurangoR/T
18393,2013,79438, AR,Dodge,DurangoSXT
19995,2008,60570, MO,Dodge,Ram
11900,2008,189030, NC,Dodge,Ram
28900,2006,118451, NM,Dodge,Ram
26997,2007,176810, NC,Dodge,Ram
24995,2008,163374, OR,Dodge,Ram
22550,2007,178177, AZ,Dodge,Ram
14999,2007,269458, CO,Dodge,Ram
7880,2004,340484, NV,Dodge,Ram
17358,2003,170901, TN,Dodge,Ram
12576,2004,286771, GA,Dodge,Ram
42950,2016,10892, NH,Dodge,DurangoAWD
33689,2008,108743, NC,Dodge,Ram
38990,2015,22322, OR,Dodge,DurangoAWD
34995,2010,107098, TX,Dodge,Ram
35971,2015,45071, TX,Dodge,DurangoAWD
62595,2017,239, NM,Dodge,ChallengerSRT
34847,2014,42856, IN,Dodge,DurangoR/T
25499,2004,80904, AZ,Dodge,Ram
39753,2015,3320, GA,Dodge,Durango2WD
31900,2008,72620, MN,Dodge,Ram
21993,2006,199577, CO,Dodge,Ram
14491,2008,105022, NE,Dodge,Sprinter2500
36875,2017,20347, WA,Dodge,DurangoGT
10980,2014,143000, PA,Dodge,Grand
35000,2016,16032, MA,Dodge,DurangoAWD
34990,2014,29495, NY,Dodge,Grand
34877,2015,25120, AZ,Dodge,DurangoAWD
5100,1997,120190, PA,Dodge,Ram
22995,2013,50538, NY,Dodge,DurangoSXT
26897,2017,7525, AL,Dodge,JourneySXT
14988,2006,93420, KY,Dodge,Ram
13985,2007,89736, CO,Dodge,Ram
6988,2005,130383, CA,Dodge,Durango4dr
31780,2010,88627, TX,Dodge,Ram
26499,2014,19657, WA,Dodge,ChallengerR/T
17997,2002,102702, CA,Dodge,Ram
22991,2016,26632, WA,Dodge,Grand
35995,2017,14506, IL,Dodge,DurangoGT
22950,2007,145194, NC,Dodge,Ram
36798,2007,73142, IL,Dodge,Ram
56995,2016,792, MA,Dodge,ChallengerSRT
29997,2010,112438, NY,Dodge,Ram
23850,2006,149600, PA,Dodge,Ram
6487,2006,94694, KS,Dodge,Caravan4dr
16495,2007,149281, SD,Dodge,Ram
57684,2017,2790, GA,Dodge,ChallengerSRT
18989,2006,290428, UT,Dodge,Ram
19999,2006,197563, TX,Dodge,Ram
26865,2006,115131, CO,Dodge,Ram
27995,2008,119136, MS,Dodge,Ram
25325,2008,125261, NC,Dodge,Ram
34950,2017,21230, CA,Dodge,DurangoGT
55495,2015,6077, FL,Dodge,ChallengerSRT
54991,2015,5761, TX,Dodge,ChallengerSRT
28844,2010,99034, MA,Dodge,Ram
19995,2011,143799, SD,Dodge,DurangoAWD
55589,2015,6189, FL,Dodge,ChallengerSRT
38999,2010,77123, WA,Dodge,Ram
28995,2008,82529, CO,Dodge,Ram
34950,2017,23954, CA,Dodge,DurangoGT
56999,2016,1687, OH,Dodge,ChallengerSRT
56999,2016,256, WI,Dodge,ChallengerSRT
24995,2006,141796, CO,Dodge,Ram
29991,2008,65842, OK,Dodge,Ram
35498,2017,20043, IL,Dodge,DurangoR/T
24999,2009,168486, CO,Dodge,Ram
56591,2016,3211, IL,Dodge,ChallengerSRT
30000,2010,83410, WA,Dodge,Dakota4WD
32998,2015,21955, NC,Dodge,Durango2WD
15000,2007,63586, WA,Dodge,Dakota4WD
24999,2015,20439, VA,Dodge,JourneyR/T
29995,2014,65292, OK,Dodge,DurangoCitadel
36998,2017,14361, CA,Dodge,DurangoGT
9995,2007,75399, IN,Dodge,Durango4WD
6400,2003,152354, NJ,Dodge,Ram
17820,2007,219500, CO,Dodge,Ram
36998,2017,14514, CA,Dodge,DurangoGT
34761,2013,22291, ID,Dodge,DurangoR/T
10982,2007,133091, IN,Dodge,Ram
25987,2005,107302, WA,Dodge,Ram
17877,2006,167518, GA,Dodge,Ram
4588,2002,166368, IL,Dodge,Dakota2WD
19991,2005,170121, AZ,Dodge,Ram
18000,2006,212506, UT,Dodge,Ram
14995,2013,109664, SC,Dodge,JourneyCrew
17988,2005,208779, UT,Dodge,Ram
34400,2014,25209, NM,Dodge,DurangoR/T
37994,2017,14597, PA,Dodge,DurangoGT
18888,2007,215924, MO,Dodge,Ram
22999,2010,45276, MT,Dodge,Ram
23995,2017,24902, SD,Dodge,Grand
33990,2014,29258, OR,Dodge,DurangoCitadel
29995,2012,43169, GA,Dodge,Challenger2dr
14599,2005,244397, CO,Dodge,Sprinter2500
15995,2015,7685, SD,Dodge,DartSXT
12000,2007,140013, IN,Dodge,Ram
14995,2006,93621, NM,Dodge,Ram
24997,2006,133361, CO,Dodge,Ram
8900,2004,150053, FL,Dodge,Ram
9995,2005,314728, WA,Dodge,Ram
10659,2005,137800, ID,Dodge,Ram
12991,2011,85145, TX,Dodge,Durango2WD
36988,2016,18267, AR,Dodge,DurangoAWD
19995,2005,187564, PA,Dodge,Ram
21000,2009,53196, VA,Dodge,Ram
21950,2001,61803, NC,Dodge,Ram
40000,2015,13883, MO,Dodge,ChargerSXT
9142,2006,140044, SD,Dodge,Dakota4WD
13995,2009,83251, SD,Dodge,Grand
36988,2016,18428, IL,Dodge,DurangoAWD
4999,2008,223805, SC,Dodge,Ram
34776,2010,53450, MD,Dodge,Ram
14995,2006,93369, TN,Dodge,Dakota4WD
20000,2010,88478, AZ,Dodge,Ram
36900,2016,19808, NY,Dodge,DurangoAWD
17995,2007,67315, VA,Dodge,Ram
5000,2007,391465, OK,Dodge,Ram
7955,2003,156582, TX,Dodge,Ram
35991,2016,25292, NJ,Dodge,DurangoAWD
25995,2017,15223, IL,Dodge,Grand
25995,2017,15267, MN,Dodge,Grand
36999,2016,3921, MA,Dodge,ChargerRT
